file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\web\core\src\test\java\org\geoserver\web\wicket\SRSPanelTest.java,org.geoserver.web.wicket.SRSPanelTest,class,4,4,0,4,1,3,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\community\wps-jdbc\src\main\java\org\geoserver\wps\jdbc\JDBCStatusStoreLoader.java,org.geoserver.wps.jdbc.JDBCStatusStoreLoader,class,5,7,2,5,8,1,0,16,0,0.5,0.0,0.0,5,0,5,0,0,0,5,0,0,0,4,2,0,4,0,0,2,0,0,50,2,0,2,4,0,6,0,15,2,15,2,0,0,0,61,1,1
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\wfs\src\test\java\org\geoserver\wfs\SQLViewTest.java,org.geoserver.wfs.SQLViewTest,class,22,22,0,22,9,3,0,47,0,0.5,0.0,0.0,7,0,6,0,1,0,7,0,0,0,2,2,0,0,0,2,2,0,0,86,0,0,2,0,1,69,9,30,8,30,0,0,0,0,110,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\web\security\core\src\main\java\org\geoserver\security\web\service\AbstractServiceAccessRulePage.java,org.geoserver.security.web.service.AbstractServiceAccessRulePage$Anonymous2,anonymous,2,2,0,2,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\web\security\core\src\main\java\org\geoserver\security\web\service\AbstractServiceAccessRulePage.java,org.geoserver.security.web.service.AbstractServiceAccessRulePage$Anonymous1,anonymous,1,1,0,1,1,1,0,2,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\extension\wps\wps-core\src\main\java\org\geoserver\wps\executor\InternalWFSInputProvider.java,org.geoserver.wps.executor.InternalWFSInputProvider,class,11,12,1,11,4,2,0,9,1,0.33333334,0.0,0.0,3,0,2,0,1,0,3,0,0,0,1,0,0,1,0,0,0,0,0,24,2,0,1,0,1,2,1,8,0,6,1,0,0,0,59,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\main\src\main\java\org\geoserver\catalog\ResourcePool.java,org.geoserver.catalog.ResourcePool,class,108,120,12,108,379,17,2,308,4273,0.9612121,0.0,0.0,99,5,62,12,13,12,88,0,0,0,25,11,2,3,0,20,5,0,24,1633,94,25,134,31,18,81,20,308,24,219,8,2,11,0,655,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\community\oseo\oseo-core\src\main\java\org\geoserver\opensearch\eo\response\DescriptionTransformer.java,org.geoserver.opensearch.eo.response.DescriptionTransformer,class,5,6,1,5,1,5,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,102,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\web\core\src\main\java\org\geoserver\web\data\layer\CoverageViewEditPage.java,org.geoserver.web.data.layer.CoverageViewEditPage,class,10,11,1,10,6,5,0,12,0,0.44444445,0.0,0.0,3,0,1,0,2,0,3,0,0,0,3,1,0,3,0,0,1,0,0,32,0,0,1,1,0,3,1,8,0,8,2,0,0,0,50,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\web\wms\src\main\java\org\geoserver\wms\web\publish\AuthorityURLListEditor.java,org.geoserver.wms.web.publish.AuthorityURLListEditor,class,9,14,5,9,7,2,0,11,0,0.5625,0.0,0.0,4,0,2,1,1,0,3,0,0,0,4,1,0,4,0,0,1,0,0,85,1,0,2,0,0,6,4,9,0,9,1,2,0,0,64,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\gwc\src\main\java\org\geoserver\gwc\wms\CachingExtendedCapabilitiesProvider.java,org.geoserver.gwc.wms.CachingExtendedCapabilitiesProvider,class,17,18,1,17,25,1,0,43,43,0.6363636,0.0,0.0,11,0,8,2,0,1,9,0,0,0,1,0,0,1,0,0,1,0,11,119,10,4,2,0,0,48,6,18,2,16,3,0,0,0,133,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\wfs\src\main\java\org\geoserver\wfs\kvp\v2_0\GetCapabilitiesKvpRequestReader.java,org.geoserver.wfs.kvp.v2_0.GetCapabilitiesKvpRequestReader,class,2,2,0,2,1,4,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\wms\src\main\java\org\geoserver\sld\GetStylesResponse.java,org.geoserver.sld.GetStylesResponse,class,5,5,0,5,4,2,0,2,3,0.6666667,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,1,1,0,0,0,1,0,0,20,1,0,0,1,0,1,1,3,0,3,1,0,0,0,32,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\community\wms-eo\src\main\java\org\geoserver\wms\eo\web\EoCoverageSelectorPage.java,org.geoserver.wms.eo.web.EoCoverageSelectorPage,class,34,39,5,34,35,3,0,62,14,0.75,0.0,0.0,8,0,2,4,1,1,4,0,0,0,6,1,0,3,0,3,1,0,4,297,8,3,9,3,0,27,0,40,9,35,5,4,2,0,149,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\ows\src\main\java\org\geoserver\ows\kvp\ElevationParser.java,org.geoserver.ows.kvp.ElevationParser$Anonymous1,anonymous,1,1,0,1,4,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,0,0,3,0,0,4,0,4,2,0,0,0,8,-1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\web\security\core\src\main\java\org\geoserver\security\web\SecurityHomePageContentProvider.java,org.geoserver.security.web.SecurityHomePageContentProvider$SecurityWarningsPanel,innerclass,16,16,0,16,10,2,0,18,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,5,3,0,26,0,28,0,14,3,2,0,0,65,8,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\main\src\main\java\org\geoserver\security\decorators\DecoratingCatalogFactory.java,org.geoserver.security.decorators.DecoratingCatalogFactory,class,23,23,0,23,22,2,0,21,231,0.0,0.0,0.0,22,0,22,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,68,21,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\community\jdbcstore\src\test\java\org\geoserver\jdbcstore\H2JDBCResourceTheoryTest.java,org.geoserver.jdbcstore.H2JDBCResourceTheoryTest,class,10,10,0,10,2,3,0,7,0,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,2,0,1,0,0,1,0,0,0,16,1,0,0,0,0,0,0,4,0,3,0,0,0,0,36,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\wms\src\main\java\org\geoserver\wms\legendgraphic\LegendMerger.java,org.geoserver.wms.legendgraphic.LegendMerger$Column,innerclass,0,0,0,0,4,1,0,4,0,0.5,0.0,0.0,4,0,4,0,0,0,4,0,0,0,3,0,0,3,0,0,0,0,1,19,3,0,0,0,0,0,0,3,1,3,0,0,0,0,19,10,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\extension\importer\core\src\main\java\org\geoserver\importer\ImportTransformFeatureCollection.java,org.geoserver.importer.ImportTransformFeatureCollection$CancelableFeatureIterator,innerclass,3,3,0,3,3,2,0,2,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,13,2,0,0,0,0,0,0,1,0,1,1,0,0,0,28,2,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\community\geogig\src\test\java\org\geogig\geoserver\HeapResourceStore.java,org.geogig.geoserver.HeapResourceStore,class,8,13,5,8,7,1,0,6,6,0.73333335,0.0,0.0,5,0,5,0,0,0,5,0,0,0,3,0,0,0,1,2,0,0,0,260,6,0,0,0,0,0,0,5,0,5,1,0,2,0,18,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\security\jdbc\src\test\java\org\geoserver\security\jdbc\PostGisUserGroupServiceTest.java,org.geoserver.security.jdbc.PostGisUserGroupServiceTest,class,1,1,0,1,1,3,0,0,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,13,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\extension\inspire\src\main\java\org\geoserver\inspire\web\LanguageDropDownChoice.java,org.geoserver.inspire.web.LanguageDropDownChoice,class,3,4,1,3,2,2,0,0,1,1.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,9,0,0,0,0,0,0,1,1,0,1,0,0,0,0,16,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\community\hz-cluster\src\test\java\org\geoserver\cluster\hazelcast\EventHzSynchronizerRecvTest.java,org.geoserver.cluster.hazelcast.EventHzSynchronizerRecvTest,class,31,32,1,31,27,3,0,51,236,0.7916666,0.0,0.0,24,0,3,0,17,4,24,0,0,0,2,0,0,0,0,2,0,0,0,167,7,0,0,0,0,11,2,12,0,11,1,3,0,0,99,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\main\src\test\java\org\geoserver\data\test\MockCatalogBuilder.java,org.geoserver.data.test.MockCatalogBuilder$VisitAnswer,innerclass,3,3,0,3,2,1,0,2,1,0.0,0.0,0.0,2,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,1,1,0,1,0,0,0,0,10,1032,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\main\src\test\java\org\geoserver\security\auth\AuthenticationFilterTest.java,org.geoserver.security.auth.AuthenticationFilterTest$Anonymous3,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\web\security\core\src\main\java\org\geoserver\security\web\SecurityNamedServiceEditPage.java,org.geoserver.security.web.SecurityNamedServiceEditPage$ErrorPanel$Anonymous5,anonymous,2,2,0,2,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,-1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\wms\src\main\java\org\geoserver\wms\animate\AnimatorFilter.java,org.geoserver.wms.animate.AnimatorFilter,class,9,11,2,9,10,2,0,11,6,0.75,0.0,0.0,4,0,3,1,0,0,3,0,0,0,4,4,0,4,0,0,4,0,0,63,2,1,0,0,0,4,0,8,0,7,3,0,1,0,78,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\main\src\test\java\org\geoserver\security\auth\AuthenticationFilterTest.java,org.geoserver.security.auth.AuthenticationFilterTest$Anonymous1,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\main\src\test\java\org\geoserver\security\auth\AuthenticationFilterTest.java,org.geoserver.security.auth.AuthenticationFilterTest$Anonymous2,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\extension\importer\web\src\main\java\org\geoserver\importer\web\ImportContextProvider.java,org.geoserver.importer.web.ImportContextProvider,class,8,11,3,8,5,2,0,4,10,0.8,0.0,0.0,5,0,2,0,3,0,5,0,0,0,5,4,4,0,0,1,0,0,2,22,3,0,0,0,0,8,0,6,0,5,0,0,0,0,25,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\community\notification\src\main\java\org\geoserver\notification\MessageProcessor.java,org.geoserver.notification.MessageProcessor$RejectedExecutionHandlerImpl,innerclass,1,1,0,1,2,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,12,0,0,0,1,0,0,1,1,0,1,1,0,0,0,20,2,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\extension\monitor\core\src\main\java\org\geoserver\monitor\MonitorInitializer.java,org.geoserver.monitor.MonitorInitializer,class,3,3,0,3,2,1,0,2,0,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,1,0,0,0,2,0,0,0,10,0,0,0,0,0,0,0,2,0,2,0,0,0,0,14,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\extension\csw\api\src\main\java\org\geoserver\csw\store\CatalogStoreCapabilities.java,org.geoserver.csw.store.CatalogStoreCapabilities,class,2,8,6,2,5,1,0,2,4,0.4,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,0,0,0,1,0,0,0,0,18,4,0,0,0,0,0,0,1,0,1,0,0,0,0,52,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\restconfig\src\main\java\org\geoserver\rest\catalog\LayerController.java,org.geoserver.rest.catalog.LayerController$Anonymous1,anonymous,10,10,0,10,10,1,0,16,3,0.0,0.0,0.0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,46,4,0,2,0,0,13,0,7,0,7,2,0,0,0,41,-1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\platform\src\main\java\org\geoserver\platform\resource\Resource.java,org.geoserver.platform.resource.Resource$Type,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\extension\vectortiles\src\main\java\org\geoserver\wms\mapbox\MapBoxTileBuilderFactory.java,org.geoserver.wms.mapbox.MapBoxTileBuilderFactory,class,3,4,1,3,3,1,0,1,3,0.6666667,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,2,2,0,0,0,2,0,0,13,3,0,0,0,0,2,0,2,0,2,0,0,0,0,36,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\web\security\core\src\main\java\org\geoserver\security\web\auth\SecurityVariableFilterChainPage.java,org.geoserver.security.web.auth.SecurityVariableFilterChainPage,class,17,21,4,17,6,4,0,14,1,0.75,0.0,0.0,2,0,1,0,0,1,2,0,0,0,2,1,0,1,1,0,1,0,0,61,1,2,0,2,0,7,1,6,0,5,2,0,1,0,47,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\web\core\src\main\java\org\geoserver\web\GeoServerHomePage.java,org.geoserver.web.GeoServerHomePage$Anonymous1,anonymous,4,4,0,4,2,1,0,4,0,1.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,13,0,0,1,0,0,2,1,5,0,4,1,0,0,0,24,-1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\web\core\src\main\java\org\geoserver\web\GeoServerHomePage.java,org.geoserver.web.GeoServerHomePage$Anonymous2,anonymous,3,3,0,3,1,1,0,3,0,1.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,8,0,0,0,0,0,1,1,3,0,3,0,0,0,0,19,-1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\web\core\src\main\java\org\geoserver\web\GeoServerHomePage.java,org.geoserver.web.GeoServerHomePage$Anonymous3,anonymous,3,3,0,3,1,1,0,2,0,1.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,8,1,0,0,0,0,0,1,3,0,3,0,0,0,0,16,-1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\main\src\main\java\org\vfny\geoserver\Response.java,org.vfny.geoserver.Response,interface,3,3,0,3,7,1,0,0,21,0.0,0.0,0.0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\main\src\main\java\org\geoserver\security\GeoServerSecurityManager.java,org.geoserver.security.GeoServerSecurityManager$FilterHelper,innerclass,8,8,0,8,7,2,0,11,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,28,3,1,3,0,0,1,0,3,1,2,2,0,0,0,30,0,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\web\gwc\src\main\java\org\geoserver\gwc\web\gridset\GridSetsPage.java,org.geoserver.gwc.web.gridset.GridSetsPage$Anonymous1,anonymous,1,1,0,1,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\community\feature-aggregate\src\main\java\org\geoserver\web\data\store\aggregate\ConfigurationListProvider.java,org.geoserver.web.data.store.aggregate.ConfigurationListProvider,class,7,8,1,7,3,2,0,1,1,0.8333333,0.0,0.0,3,0,1,0,2,0,3,0,0,0,6,5,3,1,0,2,1,0,1,47,2,0,0,0,0,4,1,6,0,6,0,1,0,0,25,0,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\main\src\main\java\org\geoserver\ows\StylePublisher.java,org.geoserver.ows.StylePublisher,class,8,9,1,8,15,2,0,15,0,0.5,0.0,0.0,2,0,1,0,1,0,2,0,0,0,2,0,0,0,2,0,0,0,1,46,3,0,4,0,7,3,8,17,2,12,4,0,0,0,69,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\community\jms-cluster\jms-geoserver\src\main\java\org\geoserver\cluster\impl\handlers\catalog\JMSCatalogPostModifyEventHandlerSPI.java,org.geoserver.cluster.impl.handlers.catalog.JMSCatalogPostModifyEventHandlerSPI,class,8,8,0,8,4,3,0,1,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,1,0,0,0,24,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\platform\src\main\java\org\geoserver\platform\resource\FileSystemWatcher.java,org.geoserver.platform.resource.FileSystemWatcher$Watch,innerclass,4,4,0,4,49,1,0,20,0,0.6515151,0.0,0.0,11,0,11,0,0,0,11,0,0,0,6,0,0,0,0,6,2,0,9,160,27,2,15,0,4,4,7,38,6,20,3,0,0,0,69,2,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\web\core\src\main\java\org\geoserver\web\CapabilitiesHomePagePanel.java,org.geoserver.web.CapabilitiesHomePagePanel$CapsInfo,innerclass,2,2,0,2,6,1,0,2,0,0.55,0.0,0.0,5,0,5,0,0,0,5,0,0,0,4,1,0,1,0,3,1,0,0,27,5,0,0,0,1,0,1,5,0,5,1,0,0,0,37,9,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\wms\src\main\java\org\geoserver\wms\GetFeatureInfoRequest.java,org.geoserver.wms.GetFeatureInfoRequest,class,3,20,17,3,17,2,0,0,120,0.90588236,0.0,0.0,17,0,17,0,0,0,17,0,0,0,10,2,0,10,0,0,2,0,0,63,8,0,0,0,0,2,1,12,0,10,0,0,0,0,91,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\kml\src\test\java\org\geoserver\kml\icons\IconTestSupport.java,org.geoserver.kml.icons.IconTestSupport,class,16,20,4,16,19,1,3,31,13,0.7727273,0.0,0.0,11,1,1,0,10,0,11,0,9,0,4,4,0,0,4,0,0,0,1,81,10,6,0,1,0,12,2,17,0,16,3,0,0,0,61,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\main\src\main\java\org\geoserver\security\decorators\DecoratingStructuredGridCoverage2DReader.java,org.geoserver.security.decorators.DecoratingStructuredGridCoverage2DReader,class,19,20,1,19,44,1,1,29,0,0.0,0.0,0.0,44,0,44,0,0,0,44,0,0,0,1,0,0,0,0,1,0,0,0,135,39,0,0,0,0,0,0,1,0,1,0,0,0,0,99,1025,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\community\pgraster\src\main\java\org\geoserver\web\data\store\pgraster\PGRasterCoverageStoreEditPanel.java,org.geoserver.web.data.store.pgraster.PGRasterCoverageStoreEditPanel,class,15,15,0,15,2,2,0,12,1,0.5,NaN,NaN,2,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,63,1,0,0,0,0,12,0,14,2,14,0,2,0,0,61,17,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\ows\src\main\java\org\geoserver\ows\xml\v1_0\ServiceTypeBinding.java,org.geoserver.ows.xml.v1_0.ServiceTypeBinding,class,3,3,0,3,4,2,0,0,6,0.75,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,15,3,0,0,0,0,0,0,1,0,1,0,0,0,0,47,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\community\jms-cluster\jms-commons\src\main\java\org\geoserver\cluster\message\JMSObjectMessageCreator.java,org.geoserver.cluster.message.JMSObjectMessageCreator,class,6,8,2,6,5,1,0,13,0,0.33333334,0.0,0.0,3,0,2,0,1,0,3,0,0,0,2,0,0,2,0,0,2,0,0,30,1,1,0,1,0,0,0,7,0,7,1,0,0,0,38,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\main\src\test\java\org\geoserver\filters\BufferedRequestStreamTest.java,org.geoserver.filters.BufferedRequestStreamTest,class,4,4,0,4,2,1,0,3,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,17,0,0,0,0,0,1,4,7,0,7,0,0,0,0,38,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\extension\wcs2_0-eo\core\src\main\java\org\geoserver\wcs2_0\eo\DescribeEOCoverageSetInterceptor.java,org.geoserver.wcs2_0.eo.DescribeEOCoverageSetInterceptor,class,18,19,1,18,14,1,0,22,6,0.59999996,0.0,0.0,5,0,3,2,0,0,3,0,0,0,6,0,0,5,0,1,0,0,0,63,5,1,2,1,0,7,3,13,1,13,3,0,0,0,82,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\wms\src\main\java\org\geoserver\wms\WMSErrorCode.java,org.geoserver.wms.WMSErrorCode,enum,2,5,3,2,7,1,0,3,1,0.33333334,0.0,0.0,3,0,2,1,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,27,3,1,3,0,0,12,6,5,3,4,1,0,0,0,68,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\extension\wps\web-wps\src\main\java\org\geoserver\wps\web\InputParameterValues.java,org.geoserver.wps.web.InputParameterValues$ParameterType,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\rest\src\main\java\org\geoserver\rest\converters\XStreamMessageConverter.java,org.geoserver.rest.converters.XStreamMessageConverter,class,7,52,45,7,13,3,0,14,36,0.8888889,0.0,0.0,9,0,6,0,3,0,9,5,0,0,1,1,0,0,0,1,1,0,2,39,4,0,1,1,0,11,1,4,2,3,1,0,0,0,66,1025,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\community\wps-sextante\src\main\java\org\geoserver\wps\sextante\StreamOutputLayer.java,org.geoserver.wps.sextante.StreamOutputLayer,class,7,9,2,7,27,1,0,8,323,0.9230769,0.0,0.0,26,0,26,0,0,0,26,0,0,0,1,0,0,0,0,1,0,0,0,77,16,1,0,0,0,0,5,2,0,2,1,0,0,0,112,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\community\geogig\src\main\java\org\geogig\geoserver\web\repository\RemotesListPanel.java,org.geogig.geoserver.web.repository.RemotesListPanel$RemotePingLink,innerclass,8,8,0,8,4,2,0,12,1,1.0,NaN,NaN,2,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,27,0,0,0,1,1,2,1,8,1,7,2,0,0,0,38,18,2
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\extension\app-schema\app-schema-test\src\test\java\org\geoserver\test\onlineTest\WfsOnlineOracleTest.java,org.geoserver.test.onlineTest.WfsOnlineOracleTest,class,4,4,0,4,3,5,0,0,3,0.0,0.0,0.0,3,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\release\installer\mac\console\src\main\java\org\geoserver\console\GeoServerConsole.java,org.geoserver.console.GeoServerConsole$Frame$Anonymous8$Anonymous9,anonymous,1,1,0,1,3,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,15,0,1,0,1,0,0,2,0,0,0,2,0,0,0,14,-1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\community\geogig\src\main\java\org\geogig\geoserver\web\repository\RemoteEditPanel.java,org.geogig.geoserver.web.repository.RemoteEditPanel$Anonymous3,anonymous,1,1,0,1,1,1,0,2,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,7,0,0,0,0,0,0,1,1,0,1,0,0,0,0,14,-1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\community\geogig\src\main\java\org\geogig\geoserver\web\repository\RemoteEditPanel.java,org.geogig.geoserver.web.repository.RemoteEditPanel$Anonymous1,anonymous,3,3,0,3,7,1,0,10,0,0.5,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,1,0,1,0,1,2,0,1,15,0,1,1,0,0,1,1,4,0,4,3,0,0,0,23,-1,1
